Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1935,39,Female,Slippers,Footwear,70,North Carolina,M,Beige,Fall,3.1,Yes,Free Shipping,No,No,17,Venmo,Every 3 Months
1936,30,Male,Shorts,Clothing,20,New Jersey,L,Black,Spring,4.0,No,Express,Yes,Yes,47,PayPal,Bi-Weekly
1937,28,Male,Shirt,Clothing,32,New Jersey,M,Pink,Fall,2.7,Yes,Express,No,No,2,Debit Card,Fortnightly
1938,41,Male,Shirt,Clothing,38,Indiana,L,Orange,Fall,3.8,Yes,2-Day Shipping,No,No,42,Cash,Bi-Weekly
1939,66,Male,Blouse,Clothing,53,Arizona,XL,Grey,Summer,3.1,Yes,Next Day Air,No,No,17,Cash,Quarterly
1940,51,Male,Gloves,Accessories,52,Massachusetts,M,Blue,Summer,4.2,No,Standard,No,No,15,Cash,Monthly
1941,36,Male,Hoodie,Clothing,85,Texas,M,Purple,Winter,4.4,No,Express,No,No,34,Credit Card,Quarterly
1942,40,Male,Jacket,Outerwear,68,Michigan,XL,Orange,Winter,4.6,No,Free Shipping,No,No,9,PayPal,Every 3 Months
1943,46,Male,Gloves,Accessories,28,Illinois,M,Maroon,Winter,5.0,No,Express,No,No,50,Bank Transfer,Annually
1944,30,Male,Belt,Accessories,43,Indiana,L,Brown,Spring,3.6,No,Next Day Air,No,No,37,Venmo,Monthly
1945,45,Female,T-shirt,Clothing,34,New York,L,Olive,Summer,4.2,No,Standard,No,No,1,Debit Card,Every 3 Months
1946,54,Female,Shoes,Footwear,52,New Jersey,M,Blue,Summer,2.5,No,Express,No,No,43,Venmo,Monthly
1947,30,Male,Sneakers,Footwear,48,Tennessee,S,Green,Spring,4.8,No,Store Pickup,No,No,6,Bank Transfer,Weekly
1948,48,Female,Blouse,Clothing,20,Michigan,M,Blue,Summer,4.0,No,Express,No,No,42,Credit Card,Quarterly
1949,55,Male,Jewelry,Accessories,36,Colorado,M,Charcoal,Spring,3.6,No,2-Day Shipping,Yes,Yes,41,Cash,Annually
1950,45,Female,Slippers,Footwear,52,Arizona,M,Orange,Summer,3.6,Yes,2-Day Shipping,No,No,33,PayPal,Bi-Weekly
1951,33,Female,Hoodie,Clothing,64,Colorado,L,Purple,Fall,4.4,No,Standard,Yes,Yes,31,PayPal,Monthly
1952,47,Male,Boots,Footwear,55,Colorado,M,Pink,Summer,4.6,No,Standard,No,No,42,PayPal,Every 3 Months
1953,60,Female,Sunglasses,Accessories,20,Ohio,L,Red,Fall,4.5,No,Store Pickup,Yes,Yes,43,Debit Card,Every 3 Months
1954,29,Female,Blouse,Clothing,41,Colorado,S,Charcoal,Summer,3.8,Yes,Free Shipping,Yes,Yes,36,Bank Transfer,Weekly
1955,48,Female,Jacket,Outerwear,43,Missouri,M,Orange,Summer,3.4,Yes,2-Day Shipping,Yes,Yes,9,Bank Transfer,Weekly
1956,54,Female,Hat,Accessories,20,Pennsylvania,S,Purple,Summer,4.9,No,2-Day Shipping,Yes,Yes,34,Bank Transfer,Monthly
1957,35,Male,Sunglasses,Accessories,44,Pennsylvania,S,Brown,Spring,4.1,No,Store Pickup,Yes,Yes,11,Cash,Weekly
1958,38,Male,Coat,Outerwear,71,Ohio,M,Beige,Spring,3.9,No,2-Day Shipping,No,No,3,PayPal,Annually
1959,65,Female,Jeans,Clothing,58,Missouri,XL,Green,Spring,4.0,No,Free Shipping,Yes,Yes,8,Debit Card,Quarterly
1960,37,Male,Sunglasses,Accessories,20,Indiana,M,Brown,Fall,4.1,No,2-Day Shipping,Yes,Yes,24,Cash,Quarterly
1961,49,Male,Sunglasses,Accessories,31,Pennsylvania,M,Beige,Spring,4.3,No,Express,Yes,Yes,49,Cash,Quarterly
1962,25,Male,Shoes,Footwear,47,Missouri,L,Orange,Summer,3.9,Yes,Store Pickup,Yes,Yes,2,Venmo,Monthly
1963,67,Male,Slippers,Footwear,69,New Jersey,L,White,Spring,4.7,Yes,Free Shipping,Yes,Yes,4,Cash,Weekly
1964,49,Male,Coat,Outerwear,85,North Carolina,M,Grey,Summer,4.6,No,2-Day Shipping,No,No,5,Credit Card,Every 3 Months
1965,58,Female,Shirt,Clothing,54,Tennessee,M,Black,Summer,3.6,No,Standard,No,No,10,Cash,Monthly
1966,49,Male,Skirt,Clothing,68,Missouri,M,Red,Spring,2.9,No,Free Shipping,Yes,Yes,28,Credit Card,Bi-Weekly
1967,36,Female,Jewelry,Accessories,29,Indiana,S,Grey,Fall,3.9,No,Free Shipping,No,No,42,Cash,Monthly
1968,36,Female,Gloves,Accessories,55,Michigan,M,Pink,Winter,4.1,Yes,2-Day Shipping,Yes,Yes,3,Venmo,Monthly
1969,55,Male,Skirt,Clothing,29,Illinois,S,Charcoal,Fall,3.8,No,Store Pickup,No,No,41,Debit Card,Annually
1970,63,Male,Sandals,Footwear,38,Florida,L,Black,Spring,4.7,Yes,Next Day Air,No,No,46,Venmo,Fortnightly
1971,24,Male,Backpack,Accessories,46,Tennessee,L,Red,Winter,2.7,No,Free Shipping,Yes,Yes,4,Bank Transfer,Fortnightly
1972,62,Female,Shorts,Clothing,22,Virginia,M,Black,Winter,3.2,Yes,Express,Yes,Yes,23,Cash,Weekly
1973,61,Female,Skirt,Clothing,53,Virginia,M,White,Winter,4.7,No,Express,No,No,41,Venmo,Quarterly
1974,23,Male,Sweater,Clothing,46,California,L,Black,Spring,4.8,No,Express,Yes,Yes,35,Debit Card,Weekly
1975,23,Male,Dress,Clothing,61,Wisconsin,M,Orange,Spring,3.6,No,Free Shipping,Yes,Yes,10,Bank Transfer,Every 3 Months
1976,54,Male,Coat,Outerwear,74,New York,L,Charcoal,Winter,3.0,Yes,Free Shipping,No,No,8,Venmo,Every 3 Months
1977,62,Male,T-shirt,Clothing,45,Arizona,L,Brown,Winter,3.6,Yes,Express,No,No,23,Credit Card,Quarterly
1978,38,Female,Gloves,Accessories,42,Missouri,L,Brown,Summer,3.6,No,Store Pickup,Yes,Yes,43,Bank Transfer,Monthly
1979,51,Female,Backpack,Accessories,25,Illinois,L,Grey,Summer,3.8,Yes,2-Day Shipping,No,No,48,PayPal,Bi-Weekly
1980,70,Male,Backpack,Accessories,24,Washington,M,Maroon,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Annually
1981,35,Female,Sunglasses,Accessories,42,Tennessee,XL,Pink,Winter,3.3,No,2-Day Shipping,Yes,Yes,27,Debit Card,Every 3 Months
1982,29,Male,Handbag,Accessories,34,Ohio,L,Olive,Summer,4.1,Yes,Express,No,No,28,Debit Card,Fortnightly
1983,70,Female,Shoes,Footwear,48,New York,S,Green,Fall,4.1,Yes,Express,No,No,25,Bank Transfer,Fortnightly
1984,32,Male,Gloves,Accessories,33,Michigan,M,Brown,Winter,4.2,No,2-Day Shipping,No,No,33,Cash,Fortnightly
1985,43,Male,Jeans,Clothing,68,New Jersey,S,Purple,Summer,3.4,No,Express,No,No,14,Debit Card,Monthly
1986,41,Female,Sunglasses,Accessories,28,Arizona,M,Purple,Summer,3.3,No,Store Pickup,No,No,27,Venmo,Quarterly
1987,45,Male,Shirt,Clothing,37,North Carolina,S,White,Spring,3.4,No,Express,No,No,31,Venmo,Fortnightly
1988,32,Female,T-shirt,Clothing,20,Massachusetts,L,Purple,Fall,4.9,No,Express,No,No,29,Venmo,Weekly
1989,53,Female,Skirt,Clothing,44,Texas,M,Grey,Summer,3.5,No,Store Pickup,Yes,Yes,49,Debit Card,Bi-Weekly
1990,54,Male,Coat,Outerwear,84,Pennsylvania,M,Beige,Spring,4.0,No,Store Pickup,No,No,38,Cash,Monthly
1991,28,Male,Jewelry,Accessories,47,Indiana,L,Brown,Fall,3.8,Yes,Express,Yes,Yes,37,Debit Card,Quarterly
1992,43,Male,Sweater,Clothing,46,Georgia,M,Charcoal,Fall,4.7,No,Express,No,No,41,Credit Card,Weekly
1993,21,Male,Coat,Outerwear,89,Wisconsin,M,Yellow,Spring,3.4,No,2-Day Shipping,Yes,Yes,27,Venmo,Quarterly
1994,29,Male,Dress,Clothing,55,Washington,M,Maroon,Fall,3.6,No,Free Shipping,No,No,16,Venmo,Fortnightly
1995,70,Male,Sweater,Clothing,61,Missouri,M,Charcoal,Fall,4.6,No,2-Day Shipping,No,No,27,PayPal,Bi-Weekly
1996,44,Female,Sandals,Footwear,69,Massachusetts,XL,Purple,Summer,2.9,No,Standard,No,No,47,PayPal,Monthly
1997,51,Male,Slippers,Footwear,78,North Carolina,M,Olive,Summer,4.0,No,2-Day Shipping,Yes,Yes,44,PayPal,Weekly
1998,65,Male,Dress,Clothing,42,Missouri,M,Beige,Fall,3.5,No,2-Day Shipping,No,No,18,Credit Card,Monthly
1999,55,Female,Hoodie,Clothing,25,Ohio,XL,Red,Winter,5.0,No,Standard,No,No,25,Bank Transfer,Weekly
2000,59,Male,Belt,Accessories,44,Georgia,L,Purple,Winter,4.3,No,Express,No,No,14,Debit Card,Fortnightly
2001,55,Female,T-shirt,Clothing,56,Virginia,M,White,Summer,2.5,No,2-Day Shipping,No,No,1,Credit Card,Monthly
2002,44,Male,Gloves,Accessories,58,Indiana,M,Green,Fall,4.6,No,Next Day Air,Yes,Yes,16,Debit Card,Fortnightly
2003,51,Female,Scarf,Accessories,54,Florida,L,Green,Summer,4.3,No,Free Shipping,Yes,Yes,6,Bank Transfer,Monthly
2004,33,Male,Hoodie,Clothing,74,Wisconsin,M,Red,Spring,3.9,Yes,Standard,No,No,18,Credit Card,Fortnightly
2005,65,Male,Slippers,Footwear,64,North Carolina,M,Green,Winter,3.1,Yes,Next Day Air,Yes,Yes,3,PayPal,Monthly
2006,27,Female,Handbag,Accessories,38,Pennsylvania,M,Black,Summer,2.9,No,Store Pickup,No,No,16,Bank Transfer,Weekly
2007,64,Male,Sneakers,Footwear,34,New York,S,Yellow,Summer,4.1,No,Free Shipping,No,No,36,Cash,Fortnightly
2008,64,Male,Sandals,Footwear,59,California,M,Blue,Fall,3.6,Yes,2-Day Shipping,Yes,Yes,43,Venmo,Annually
2009,25,Male,T-shirt,Clothing,36,Arizona,XL,Blue,Fall,4.7,Yes,Express,Yes,Yes,45,Debit Card,Bi-Weekly
2010,55,Female,Shirt,Clothing,48,Massachusetts,XL,Brown,Summer,3.2,No,Next Day Air,Yes,Yes,29,Venmo,Quarterly
2011,70,Male,Blouse,Clothing,45,Texas,L,Charcoal,Spring,4.1,No,2-Day Shipping,No,No,28,Cash,Weekly
2012,48,Male,T-shirt,Clothing,52,Missouri,L,Grey,Fall,3.1,No,2-Day Shipping,No,No,49,Cash,Weekly
2013,36,Male,Jewelry,Accessories,33,Washington,L,Pink,Winter,4.1,No,Store Pickup,Yes,Yes,28,Debit Card,Every 3 Months
2014,64,Male,Dress,Clothing,59,Texas,XL,Charcoal,Spring,2.6,No,Standard,No,No,5,Credit Card,Bi-Weekly
2015,45,Male,Shorts,Clothing,20,Tennessee,L,Orange,Spring,3.5,No,Standard,Yes,Yes,47,Venmo,Bi-Weekly
2016,24,Male,T-shirt,Clothing,47,Florida,L,White,Winter,2.9,No,Free Shipping,No,No,31,Cash,Fortnightly
2017,31,Male,Slippers,Footwear,73,Colorado,M,Beige,Fall,4.0,No,Free Shipping,No,No,34,Cash,Fortnightly
2018,54,Male,Dress,Clothing,73,Colorado,S,Black,Fall,3.3,No,Standard,Yes,Yes,5,PayPal,Fortnightly
2019,42,Male,Dress,Clothing,55,Tennessee,S,Orange,Summer,4.4,No,Free Shipping,Yes,Yes,24,Credit Card,Every 3 Months
2020,29,Male,Jeans,Clothing,70,Tennessee,L,Purple,Summer,2.8,Yes,Free Shipping,No,No,23,Bank Transfer,Annually
2021,60,Male,T-shirt,Clothing,47,Wisconsin,XL,Purple,Spring,3.9,Yes,Store Pickup,Yes,Yes,41,Credit Card,Weekly
2022,24,Male,Dress,Clothing,45,Texas,XL,Blue,Winter,4.0,No,Store Pickup,No,No,20,PayPal,Weekly
2023,29,Male,Scarf,Accessories,42,Georgia,L,Charcoal,Fall,2.6,No,Next Day Air,No,No,18,Debit Card,Quarterly
2024,42,Male,Backpack,Accessories,34,Georgia,L,White,Winter,2.6,No,Free Shipping,No,No,35,Credit Card,Annually
2025,20,Male,Hoodie,Clothing,33,Georgia,M,Olive,Winter,3.3,Yes,Free Shipping,No,No,1,Credit Card,Bi-Weekly
2026,38,Male,Jeans,Clothing,37,Illinois,M,Black,Spring,4.0,No,Free Shipping,No,No,38,Debit Card,Every 3 Months
2027,66,Female,Jeans,Clothing,28,Illinois,L,Red,Winter,4.9,No,Free Shipping,No,No,1,Cash,Weekly
2028,67,Male,T-shirt,Clothing,52,Wisconsin,S,Purple,Summer,2.7,No,2-Day Shipping,Yes,Yes,12,Venmo,Every 3 Months
2029,64,Male,Sneakers,Footwear,55,Indiana,L,Purple,Summer,4.3,No,Free Shipping,Yes,Yes,25,PayPal,Annually
2030,35,Male,Boots,Footwear,49,Colorado,L,Blue,Summer,4.2,No,2-Day Shipping,No,No,10,Debit Card,Monthly
2031,21,Male,Pants,Clothing,36,Arizona,S,Red,Summer,4.2,No,Standard,Yes,Yes,2,Cash,Quarterly
2032,61,Male,T-shirt,Clothing,52,Michigan,L,Pink,Summer,3.8,No,Next Day Air,No,No,21,Bank Transfer,Fortnightly
2033,37,Male,Pants,Clothing,56,Colorado,M,Black,Fall,4.9,No,Free Shipping,Yes,Yes,36,Debit Card,Every 3 Months
2034,57,Male,Shoes,Footwear,38,Indiana,L,Grey,Summer,3.8,No,Store Pickup,Yes,Yes,13,PayPal,Every 3 Months
2035,24,Male,Handbag,Accessories,20,North Carolina,L,Green,Fall,4.6,No,2-Day Shipping,No,No,14,PayPal,Every 3 Months
2036,53,Female,Sweater,Clothing,59,Washington,M,Black,Summer,3.2,Yes,2-Day Shipping,No,No,34,Cash,Every 3 Months
2037,49,Female,Sneakers,Footwear,34,Missouri,L,White,Summer,4.5,No,Store Pickup,Yes,Yes,48,PayPal,Weekly
2038,66,Male,Jacket,Outerwear,83,Missouri,S,Black,Spring,5.0,No,Express,No,No,26,Cash,Monthly
2039,23,Male,Jacket,Outerwear,99,Illinois,M,Maroon,Winter,4.8,Yes,2-Day Shipping,Yes,Yes,28,Venmo,Monthly
2040,39,Female,Slippers,Footwear,79,Illinois,M,White,Spring,3.3,No,Standard,Yes,Yes,42,Debit Card,Weekly
2041,70,Male,Boots,Footwear,66,Illinois,L,Grey,Fall,4.6,No,Standard,No,No,4,Cash,Every 3 Months
2042,38,Female,Handbag,Accessories,45,California,XL,Beige,Summer,2.7,No,Free Shipping,No,No,50,Venmo,Fortnightly
2043,52,Male,Hoodie,Clothing,78,Colorado,S,Yellow,Winter,4.2,No,Standard,Yes,Yes,24,Credit Card,Bi-Weekly
2044,26,Female,Slippers,Footwear,20,North Carolina,L,Yellow,Spring,3.4,Yes,Store Pickup,Yes,Yes,19,Debit Card,Weekly
2045,56,Female,Pants,Clothing,38,California,L,Orange,Summer,4.1,No,Standard,No,No,31,Cash,Every 3 Months
2046,32,Male,Sandals,Footwear,67,Illinois,XL,Orange,Fall,3.5,No,Express,No,No,46,Bank Transfer,Fortnightly
2047,48,Male,Shirt,Clothing,39,Washington,M,Yellow,Winter,2.5,No,Store Pickup,Yes,Yes,47,Debit Card,Monthly
2048,64,Male,T-shirt,Clothing,63,Tennessee,S,Charcoal,Spring,3.1,No,Store Pickup,Yes,Yes,39,PayPal,Monthly
2049,53,Male,Shirt,Clothing,44,Colorado,M,Blue,Winter,2.6,Yes,Store Pickup,Yes,Yes,25,Credit Card,Weekly
2050,43,Male,Dress,Clothing,46,Washington,XL,Blue,Spring,3.6,No,Free Shipping,No,No,8,Bank Transfer,Every 3 Months
2051,28,Female,Sandals,Footwear,50,Florida,M,Purple,Summer,4.6,Yes,Free Shipping,No,No,10,Cash,Weekly
2052,36,Male,Shoes,Footwear,47,Ohio,M,Charcoal,Winter,4.3,No,Next Day Air,Yes,Yes,42,PayPal,Quarterly
2053,63,Male,Belt,Accessories,26,New Jersey,XL,Charcoal,Summer,4.5,No,2-Day Shipping,Yes,Yes,7,Debit Card,Fortnightly
2054,29,Female,Blouse,Clothing,49,New Jersey,M,Beige,Fall,4.5,Yes,Store Pickup,Yes,Yes,25,Cash,Quarterly
2055,52,Male,Backpack,Accessories,23,Indiana,L,Black,Summer,3.4,No,Express,No,No,21,Debit Card,Fortnightly
2056,43,Male,T-shirt,Clothing,59,Washington,XL,Brown,Winter,3.8,No,Express,No,No,36,Debit Card,Every 3 Months
2057,35,Female,Sunglasses,Accessories,44,Ohio,M,Grey,Spring,3.8,No,Express,No,No,18,Cash,Monthly
2058,55,Male,Jacket,Outerwear,91,Washington,M,Charcoal,Winter,2.8,Yes,2-Day Shipping,No,No,36,Venmo,Quarterly
2059,37,Male,Gloves,Accessories,20,Indiana,M,White,Spring,4.0,No,2-Day Shipping,Yes,Yes,26,Venmo,Annually
2060,33,Male,Jeans,Clothing,20,Florida,L,White,Fall,4.3,Yes,Free Shipping,No,No,45,Bank Transfer,Monthly
2061,46,Female,Gloves,Accessories,34,Tennessee,S,Purple,Summer,4.0,No,2-Day Shipping,No,No,10,PayPal,Every 3 Months
2062,58,Male,Sweater,Clothing,88,Wisconsin,S,Pink,Winter,4.4,No,Standard,Yes,Yes,39,Venmo,Every 3 Months
2063,63,Male,Hat,Accessories,53,Tennessee,M,Green,Fall,2.8,No,Free Shipping,No,No,37,PayPal,Bi-Weekly
2064,51,Male,Jacket,Outerwear,66,Colorado,M,Purple,Spring,4.4,No,Store Pickup,No,No,42,Debit Card,Bi-Weekly
2065,53,Male,Shoes,Footwear,61,North Carolina,L,Brown,Spring,3.0,No,Express,Yes,Yes,25,Debit Card,Quarterly
2066,59,Female,Hoodie,Clothing,55,Indiana,M,Orange,Fall,4.7,No,Express,No,No,17,PayPal,Annually
2067,32,Male,Jeans,Clothing,24,Florida,L,Brown,Fall,3.1,No,Free Shipping,No,No,26,Cash,Weekly
2068,31,Female,Scarf,Accessories,55,New Jersey,XL,Blue,Fall,3.7,No,Standard,No,No,49,PayPal,Weekly
2069,43,Male,Sunglasses,Accessories,32,North Carolina,L,Pink,Summer,3.7,No,2-Day Shipping,No,No,10,Debit Card,Fortnightly
2070,51,Male,Belt,Accessories,33,Washington,L,White,Fall,3.2,No,Standard,Yes,Yes,34,Bank Transfer,Quarterly
2071,52,Female,Sunglasses,Accessories,35,Michigan,S,Blue,Winter,3.4,Yes,Next Day Air,No,No,12,Venmo,Bi-Weekly
2072,26,Male,Belt,Accessories,52,California,M,Olive,Spring,3.0,No,Standard,Yes,Yes,39,Bank Transfer,Monthly
2073,59,Male,Backpack,Accessories,23,Wisconsin,M,Black,Fall,3.9,No,Express,Yes,Yes,22,Cash,Bi-Weekly
2074,37,Female,Sandals,Footwear,29,Colorado,M,Yellow,Winter,4.8,No,Standard,Yes,Yes,43,Credit Card,Bi-Weekly
2075,64,Male,Handbag,Accessories,39,Massachusetts,XL,Purple,Spring,3.3,No,Store Pickup,No,No,9,Venmo,Every 3 Months
2076,56,Male,Skirt,Clothing,20,New York,M,Blue,Summer,3.8,Yes,Next Day Air,No,No,7,Debit Card,Monthly
2077,70,Female,Jewelry,Accessories,30,New Jersey,S,Black,Fall,4.7,Yes,Standard,No,No,48,Credit Card,Bi-Weekly
2078,51,Male,Coat,Outerwear,92,Wisconsin,L,White,Winter,,No,Free Shipping,No,No,17,Bank Transfer,Weekly
2079,45,Male,Sneakers,Footwear,63,Tennessee,XL,Brown,Fall,4.6,No,2-Day Shipping,No,No,5,PayPal,Bi-Weekly
2080,27,Male,Coat,Outerwear,90,Illinois,L,Pink,Winter,3.6,No,Free Shipping,No,No,42,Cash,Every 3 Months
2081,39,Male,Skirt,Clothing,54,Florida,S,Pink,Fall,3.6,No,Express,No,No,21,Credit Card,Weekly
2082,63,Male,Coat,Outerwear,111,Georgia,M,Grey,Winter,2.9,Yes,2-Day Shipping,Yes,Yes,47,Venmo,Bi-Weekly
2083,38,Female,Sneakers,Footwear,46,California,M,Pink,Fall,2.8,No,Standard,Yes,Yes,22,Cash,Fortnightly
2084,20,Male,T-shirt,Clothing,50,Arizona,L,Grey,Summer,4.0,No,Next Day Air,No,No,38,Debit Card,Monthly
2085,30,Male,Gloves,Accessories,28,Michigan,L,Red,Fall,4.6,No,Store Pickup,No,No,29,Debit Card,Every 3 Months
2086,49,Male,Sweater,Clothing,59,Washington,L,Olive,Summer,2.8,No,Free Shipping,Yes,Yes,25,Bank Transfer,Every 3 Months
2087,51,Male,Sunglasses,Accessories,34,Wisconsin,M,Yellow,Fall,4.8,No,Free Shipping,No,No,25,Cash,Bi-Weekly
2088,70,Male,Dress,Clothing,70,Colorado,XL,Black,Fall,3.4,No,Express,Yes,Yes,13,Debit Card,Quarterly
2089,67,Female,Dress,Clothing,37,North Carolina,M,Pink,Spring,3.6,No,Standard,No,No,37,Debit Card,Every 3 Months
2090,46,Male,Shirt,Clothing,66,New Jersey,S,Grey,Fall,4.7,No,Store Pickup,Yes,Yes,27,Bank Transfer,Every 3 Months
2091,47,Male,Jeans,Clothing,53,Georgia,L,Black,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,1,Bank Transfer,Quarterly
2092,60,Female,Shirt,Clothing,44,New Jersey,M,Brown,Summer,3.8,No,Standard,Yes,Yes,20,Debit Card,Weekly
2093,20,Male,Scarf,Accessories,43,Missouri,M,Orange,Fall,3.2,Yes,Express,No,No,21,Cash,Bi-Weekly
2094,49,Male,Belt,Accessories,38,Missouri,M,Blue,Fall,2.9,No,Free Shipping,No,No,45,Credit Card,Fortnightly
2095,43,Female,Slippers,Footwear,60,Washington,S,Beige,Spring,3.2,No,Free Shipping,Yes,Yes,22,Cash,Quarterly
2096,59,Male,Blouse,Clothing,41,Michigan,S,Grey,Winter,4.5,Yes,2-Day Shipping,Yes,Yes,29,Credit Card,Fortnightly
2097,60,Male,Hat,Accessories,24,Georgia,L,Purple,Fall,3.3,No,Standard,No,No,5,PayPal,Weekly
2098,52,Male,Coat,Outerwear,69,Washington,M,Pink,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,20,Venmo,Annually
2099,52,Male,Boots,Footwear,29,Missouri,XL,White,Summer,3.0,No,2-Day Shipping,No,No,15,Credit Card,Weekly
2100,54,Male,Belt,Accessories,47,Indiana,L,Brown,Spring,3.7,Yes,2-Day Shipping,No,No,25,Bank Transfer,Every 3 Months
2101,48,Female,Sandals,Footwear,36,Massachusetts,L,Purple,Summer,3.4,No,Free Shipping,No,No,45,PayPal,Annually
2102,30,Male,Hoodie,Clothing,41,Ohio,L,Yellow,Fall,3.8,No,Standard,Yes,Yes,47,Credit Card,Every 3 Months
2103,33,Female,Jewelry,Accessories,44,Georgia,L,Beige,Winter,3.9,Yes,Express,No,No,15,PayPal,Monthly
2104,57,Female,Boots,Footwear,67,Illinois,M,Beige,Fall,5.0,No,Next Day Air,No,No,31,Bank Transfer,Monthly
2105,50,Male,Handbag,Accessories,20,Florida,XL,Purple,Summer,4.7,Yes,Free Shipping,No,No,48,PayPal,Every 3 Months
2106,30,Female,Handbag,Accessories,33,California,M,Maroon,Winter,4.2,No,Express,No,No,12,Cash,Fortnightly
2107,64,Female,Scarf,Accessories,41,New Jersey,S,Black,Fall,2.9,Yes,Express,No,No,22,Venmo,Bi-Weekly
2108,69,Female,Pants,Clothing,45,Virginia,M,Orange,Fall,4.8,No,Next Day Air,Yes,Yes,26,Venmo,Bi-Weekly
2109,51,Male,Sweater,Clothing,65,Florida,S,Red,Fall,4.7,Yes,Express,No,No,1,Venmo,Fortnightly
2110,30,Male,Sneakers,Footwear,42,Colorado,L,Pink,Summer,4.7,No,Standard,No,No,24,Credit Card,Monthly
2111,67,Male,Jacket,Outerwear,44,Florida,XL,Orange,Spring,3.7,Yes,Free Shipping,No,No,7,Venmo,Bi-Weekly
2112,30,Male,Scarf,Accessories,47,Ohio,L,Maroon,Fall,2.9,No,Free Shipping,No,No,16,Credit Card,Weekly
2113,40,Male,Skirt,Clothing,36,Ohio,M,Pink,Winter,4.4,No,Express,No,No,6,Bank Transfer,Weekly
2114,63,Male,Sunglasses,Accessories,20,New York,S,Black,Winter,3.5,No,Next Day Air,Yes,Yes,37,Venmo,Quarterly
2115,45,Male,Scarf,Accessories,32,Virginia,M,Olive,Winter,3.4,No,Free Shipping,Yes,Yes,42,Venmo,Monthly
2116,30,Female,Scarf,Accessories,53,California,S,Purple,Summer,3.5,Yes,Standard,No,No,14,Bank Transfer,Every 3 Months
2117,22,Male,Scarf,Accessories,20,North Carolina,M,White,Winter,3.9,No,2-Day Shipping,Yes,Yes,3,Venmo,Weekly
2118,37,Male,Gloves,Accessories,70,Michigan,L,White,Spring,3.3,No,Store Pickup,Yes,Yes,25,Credit Card,Bi-Weekly
2119,53,Male,Jacket,Outerwear,62,Arizona,L,Black,Summer,4.2,No,Express,No,No,6,Cash,Bi-Weekly
2120,55,Male,Hoodie,Clothing,46,Florida,L,Blue,Fall,4.1,No,Express,No,No,23,Credit Card,Quarterly
2121,29,Male,Sandals,Footwear,36,Michigan,M,Red,Summer,3.8,No,2-Day Shipping,No,No,28,PayPal,Monthly
2122,26,Male,Sunglasses,Accessories,35,New Jersey,S,Olive,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,24,Venmo,Monthly
2123,55,Male,Dress,Clothing,42,Georgia,L,Maroon,Spring,4.8,No,Next Day Air,Yes,Yes,27,PayPal,Annually
2124,26,Male,Coat,Outerwear,52,Wisconsin,M,Black,Winter,3.5,Yes,Next Day Air,No,No,29,PayPal,Weekly
2125,21,Male,Slippers,Footwear,97,North Carolina,M,Green,Summer,3.6,No,Next Day Air,No,No,9,Bank Transfer,Annually
2126,43,Male,Jacket,Outerwear,67,New Jersey,L,Red,Spring,3.6,Yes,Standard,Yes,Yes,35,PayPal,Fortnightly
2127,48,Male,Sandals,Footwear,47,New York,M,Yellow,Fall,3.4,No,Free Shipping,No,No,34,Bank Transfer,Weekly
2128,30,Male,Sunglasses,Accessories,49,Indiana,S,Grey,Summer,4.2,No,2-Day Shipping,No,No,8,PayPal,Monthly
2129,29,Male,Sweater,Clothing,72,Michigan,M,Red,Summer,2.5,No,Next Day Air,No,No,22,Credit Card,Fortnightly
2130,30,Male,Sunglasses,Accessories,51,Wisconsin,M,Pink,Winter,4.7,No,Free Shipping,No,No,15,PayPal,Every 3 Months
2131,36,Male,Scarf,Accessories,20,Virginia,L,Purple,Fall,2.8,No,Free Shipping,Yes,Yes,20,Cash,Every 3 Months
2132,18,Female,Backpack,Accessories,38,Virginia,S,Maroon,Spring,5.0,No,2-Day Shipping,No,No,39,Debit Card,Bi-Weekly
2133,18,Female,Belt,Accessories,20,New York,L,Charcoal,Winter,4.1,No,Free Shipping,No,No,30,Venmo,Every 3 Months
2134,37,Female,T-shirt,Clothing,58,Arizona,M,Green,Spring,2.7,No,Store Pickup,Yes,Yes,46,Venmo,Fortnightly
2135,19,Male,Sweater,Clothing,20,Virginia,S,Maroon,Fall,3.9,Yes,Store Pickup,Yes,Yes,29,Cash,Bi-Weekly
2136,34,Male,Jacket,Outerwear,62,Tennessee,S,Maroon,Spring,3.3,No,2-Day Shipping,No,No,3,PayPal,Weekly
2137,48,Male,Jeans,Clothing,44,Georgia,XL,Green,Summer,4.9,No,Express,No,No,36,PayPal,Quarterly
2138,19,Female,Pants,Clothing,51,Arizona,M,Yellow,Winter,4.4,No,Next Day Air,No,No,4,Venmo,Every 3 Months
2139,50,Female,Handbag,Accessories,31,Florida,L,Orange,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months
