Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Age Group,Spending Segment,High Value Customer
2165,52,Female,Belt,Accessories,20,Michigan,L,Black,Fall,2.6,Yes,Next Day Air,No,No,31,Venmo,Quarterly,46-55,Low,0
2166,34,Male,Slippers,Footwear,64,Florida,S,Grey,Spring,4.9,Yes,Express,No,No,3,Credit Card,Monthly,26-35,High,0
2167,60,Female,Skirt,Clothing,20,Colorado,M,Brown,Spring,3.6,No,Store Pickup,No,No,42,Cash,Annually,56-70,Low,0
2168,26,Male,Handbag,Accessories,20,Indiana,L,Maroon,Winter,4.8,No,Store Pickup,No,No,30,Cash,Weekly,26-35,Low,0
2169,30,Male,Handbag,Accessories,33,North Carolina,S,Black,Summer,4.5,No,Next Day Air,No,No,36,PayPal,Bi-Weekly,26-35,Medium,0
2170,34,Male,Jacket,Outerwear,71,Florida,S,Black,Spring,4.8,Yes,Next Day Air,No,No,34,Bank Transfer,Quarterly,26-35,High,1
2171,28,Male,Sweater,Clothing,49,Washington,L,Purple,Winter,4.6,Yes,Express,Yes,Yes,17,Venmo,Monthly,26-35,Medium,0
2172,35,Male,Handbag,Accessories,25,Wisconsin,L,Maroon,Summer,4.9,No,Free Shipping,No,No,11,Cash,Annually,26-35,Low,0
2173,49,Male,Blouse,Clothing,73,Washington,M,Beige,Spring,4.1,No,Standard,No,No,19,Debit Card,Quarterly,46-55,High,0
2174,51,Male,Backpack,Accessories,37,North Carolina,L,Black,Summer,3.1,No,2-Day Shipping,No,No,39,PayPal,Weekly,46-55,Medium,0
2175,47,Male,Backpack,Accessories,38,North Carolina,M,Blue,Spring,3.5,No,Free Shipping,No,No,32,Bank Transfer,Quarterly,46-55,Medium,0
2176,28,Male,Slippers,Footwear,57,Virginia,M,Red,Summer,4.4,Yes,Store Pickup,No,No,32,Venmo,Bi-Weekly,26-35,Medium,1
2177,28,Male,Jacket,Outerwear,90,Pennsylvania,XL,Blue,Winter,2.9,No,Standard,No,No,7,Cash,Monthly,26-35,High,0
2178,66,Female,Sweater,Clothing,53,Virginia,M,Green,Winter,4.8,No,Standard,Yes,Yes,1,PayPal,Weekly,56-70,Medium,0
2179,31,Male,Hat,Accessories,41,Wisconsin,M,Beige,Summer,3.0,No,Free Shipping,No,No,34,PayPal,Annually,26-35,Medium,0
2180,23,Female,Skirt,Clothing,56,New Jersey,XL,Red,Summer,4.7,Yes,2-Day Shipping,Yes,Yes,48,PayPal,Bi-Weekly,18-25,Medium,1
2181,42,Female,Skirt,Clothing,20,Missouri,M,Orange,Fall,3.7,No,Express,Yes,Yes,18,PayPal,Every 3 Months,36-45,Low,0
2182,18,Female,Handbag,Accessories,20,New Jersey,S,Blue,Fall,4.6,No,Free Shipping,No,No,23,PayPal,Monthly,18-25,Low,0
2183,36,Female,Belt,Accessories,33,Tennessee,XL,White,Winter,4.9,No,Free Shipping,Yes,Yes,48,Debit Card,Annually,36-45,Medium,0
2184,63,Male,Shoes,Footwear,52,California,M,White,Fall,3.6,No,Standard,Yes,Yes,12,Cash,Bi-Weekly,56-70,Medium,0
2185,32,Male,Shoes,Footwear,63,Georgia,XL,Yellow,Spring,4.2,Yes,Next Day Air,Yes,Yes,27,Debit Card,Weekly,26-35,High,1
2186,55,Male,Boots,Footwear,55,Ohio,L,Black,Winter,3.1,No,2-Day Shipping,No,No,5,PayPal,Monthly,46-55,Medium,0
2187,43,Female,Pants,Clothing,53,Indiana,M,Pink,Summer,4.5,No,Free Shipping,No,No,14,Venmo,Weekly,36-45,Medium,0
2188,36,Male,Slippers,Footwear,36,Illinois,M,Beige,Winter,4.5,No,Standard,No,No,19,PayPal,Every 3 Months,36-45,Medium,0
2189,53,Male,Gloves,Accessories,34,Wisconsin,M,Pink,Winter,3.2,No,Next Day Air,Yes,Yes,35,PayPal,Annually,46-55,Medium,0
2190,49,Female,Hoodie,Clothing,24,Colorado,S,Yellow,Spring,2.6,No,Free Shipping,Yes,Yes,16,Cash,Fortnightly,46-55,Low,0
2191,34,Male,Jewelry,Accessories,40,New York,M,Grey,Fall,3.6,No,Express,Yes,Yes,24,Cash,Weekly,26-35,Medium,0
2192,29,Male,Jewelry,Accessories,20,Colorado,L,Grey,Winter,2.9,Yes,Store Pickup,No,No,15,Debit Card,Every 3 Months,26-35,Low,0
2193,66,Female,Hat,Accessories,40,Pennsylvania,XL,White,Summer,4.5,Yes,Free Shipping,Yes,Yes,8,PayPal,Quarterly,56-70,Medium,0
2194,26,Male,Sunglasses,Accessories,20,Ohio,XL,White,Winter,3.2,Yes,Express,Yes,Yes,40,Cash,Every 3 Months,26-35,Low,0
2195,68,Male,Belt,Accessories,29,Wisconsin,XL,Pink,Fall,4.9,No,Standard,No,No,34,Debit Card,Monthly,56-70,Low,0
2196,42,Female,Handbag,Accessories,48,New Jersey,S,Red,Winter,4.9,Yes,Express,No,No,33,Credit Card,Quarterly,36-45,Medium,1
2197,70,Male,Gloves,Accessories,38,New Jersey,M,Orange,Winter,4.8,No,Standard,No,No,30,Credit Card,Fortnightly,56-70,Medium,0
2198,36,Male,Handbag,Accessories,20,Pennsylvania,M,Green,Winter,4.0,No,Store Pickup,No,No,7,PayPal,Bi-Weekly,36-45,Low,0
2199,47,Male,Scarf,Accessories,24,Colorado,L,Red,Spring,3.2,No,Free Shipping,No,No,26,Cash,Quarterly,46-55,Low,0
2200,50,Male,Backpack,Accessories,20,Pennsylvania,XL,Yellow,Fall,4.5,No,Express,No,No,36,Debit Card,Annually,46-55,Low,0
2201,35,Male,Gloves,Accessories,20,Massachusetts,L,Green,Winter,4.3,Yes,Express,No,No,25,PayPal,Bi-Weekly,26-35,Low,0
2202,29,Female,Slippers,Footwear,56,Georgia,L,White,Summer,4.9,No,Express,No,No,37,Debit Card,Bi-Weekly,26-35,Medium,1
2203,45,Female,Handbag,Accessories,43,Massachusetts,M,Black,Spring,3.4,No,Next Day Air,No,No,17,Bank Transfer,Quarterly,36-45,Medium,0
2204,53,Male,Gloves,Accessories,41,Virginia,M,Olive,Summer,2.6,No,Next Day Air,Yes,Yes,26,Bank Transfer,Weekly,46-55,Medium,0
2205,31,Male,Hoodie,Clothing,54,Pennsylvania,M,White,Fall,5.0,No,Store Pickup,No,No,20,Bank Transfer,Quarterly,26-35,Medium,0
2206,58,Male,Jeans,Clothing,44,California,M,Red,Winter,4.6,No,Next Day Air,No,No,50,PayPal,Weekly,56-70,Medium,1
2207,51,Female,Backpack,Accessories,30,Texas,M,Yellow,Winter,3.1,No,Standard,No,No,9,Debit Card,Quarterly,46-55,Low,0
2208,26,Male,Coat,Outerwear,58,Missouri,L,Yellow,Winter,4.3,Yes,Next Day Air,No,No,15,Venmo,Annually,26-35,Medium,0
2209,67,Male,Sandals,Footwear,48,Wisconsin,M,Beige,Winter,2.5,No,Next Day Air,No,No,35,Bank Transfer,Annually,56-70,Medium,1
2210,20,Male,Handbag,Accessories,20,Colorado,L,Brown,Spring,3.9,No,Store Pickup,No,No,3,Credit Card,Fortnightly,18-25,Low,0
2211,52,Female,Blouse,Clothing,32,New York,L,Orange,Winter,3.4,Yes,Standard,No,No,26,Venmo,Quarterly,46-55,Medium,0
2212,41,Male,Sneakers,Footwear,56,Arizona,M,Red,Fall,3.5,Yes,Standard,Yes,Yes,2,PayPal,Monthly,36-45,Medium,0
2213,52,Female,Skirt,Clothing,43,North Carolina,L,Olive,Spring,3.1,No,Next Day Air,Yes,Yes,27,Cash,Monthly,46-55,Medium,0
2214,59,Male,Pants,Clothing,90,Illinois,L,White,Spring,3.2,No,Store Pickup,No,No,17,Bank Transfer,Quarterly,56-70,High,0
2215,54,Female,Gloves,Accessories,20,Georgia,XL,Red,Summer,3.6,Yes,Free Shipping,No,No,10,Venmo,Annually,46-55,Low,0
2216,52,Male,Boots,Footwear,53,New Jersey,S,Green,Summer,3.1,No,Express,Yes,Yes,25,Debit Card,Quarterly,46-55,Medium,1
2217,62,Male,Shirt,Clothing,23,Wisconsin,L,Green,Spring,3.7,No,Next Day Air,Yes,Yes,17,Bank Transfer,Monthly,56-70,Low,0
2218,55,Female,Hoodie,Clothing,39,Indiana,M,Pink,Summer,3.9,No,Free Shipping,No,No,4,Bank Transfer,Quarterly,46-55,Medium,0
2219,61,Female,Skirt,Clothing,39,Illinois,M,Black,Fall,4.3,No,2-Day Shipping,No,No,27,Venmo,Monthly,56-70,Medium,0
2220,39,Male,Backpack,Accessories,47,Washington,S,Maroon,Summer,4.2,No,2-Day Shipping,No,No,29,Debit Card,Bi-Weekly,36-45,Medium,1
2221,28,Male,Pants,Clothing,38,Washington,M,Grey,Fall,3.1,Yes,Free Shipping,Yes,Yes,34,Debit Card,Every 3 Months,26-35,Medium,0
2222,30,Male,T-shirt,Clothing,42,Ohio,M,Green,Fall,2.6,No,Next Day Air,Yes,Yes,46,Credit Card,Quarterly,26-35,Medium,0
2223,50,Male,T-shirt,Clothing,38,North Carolina,L,Pink,Summer,4.6,Yes,Next Day Air,No,No,36,PayPal,Monthly,46-55,Medium,0
2224,46,Male,Shorts,Clothing,23,Georgia,M,Charcoal,Spring,4.7,No,Free Shipping,Yes,Yes,40,Credit Card,Weekly,46-55,Low,0
2225,22,Female,Jewelry,Accessories,25,Texas,S,Pink,Summer,4.9,No,Express,No,No,33,Cash,Fortnightly,18-25,Low,0
2226,28,Male,Slippers,Footwear,49,North Carolina,L,Pink,Fall,4.9,No,2-Day Shipping,No,No,34,Credit Card,Fortnightly,26-35,Medium,1
2227,69,Female,Sandals,Footwear,56,Georgia,S,Blue,Summer,4.1,No,Standard,Yes,Yes,40,Bank Transfer,Quarterly,56-70,Medium,1
2228,56,Male,Hoodie,Clothing,53,Pennsylvania,M,Brown,Fall,4.7,No,Next Day Air,No,No,34,Bank Transfer,Weekly,56-70,Medium,1
2229,58,Male,Jacket,Outerwear,71,Massachusetts,M,Pink,Winter,3.6,No,Free Shipping,Yes,Yes,26,Bank Transfer,Bi-Weekly,56-70,High,1
2230,28,Male,Jeans,Clothing,41,Virginia,M,Black,Winter,4.5,Yes,Next Day Air,No,No,37,Venmo,Monthly,26-35,Medium,0
2231,21,Male,Belt,Accessories,20,California,M,Yellow,Fall,4.9,No,Free Shipping,No,No,49,Cash,Every 3 Months,18-25,Low,0
2232,33,Male,Slippers,Footwear,63,Pennsylvania,L,Charcoal,Spring,4.5,No,Free Shipping,No,No,25,Credit Card,Fortnightly,26-35,High,1
2233,63,Male,Dress,Clothing,34,California,L,Maroon,Fall,3.5,No,2-Day Shipping,No,No,12,Venmo,Quarterly,56-70,Medium,0
2234,44,Female,Boots,Footwear,66,Tennessee,S,Blue,Summer,3.4,No,Standard,Yes,Yes,21,Credit Card,Monthly,36-45,High,0
2235,59,Female,Hat,Accessories,54,Missouri,S,Beige,Summer,3.2,No,Free Shipping,No,No,1,Credit Card,Every 3 Months,56-70,Medium,0
2236,43,Female,Shorts,Clothing,42,Michigan,L,Red,Fall,3.4,No,Free Shipping,Yes,Yes,16,Venmo,Fortnightly,36-45,Medium,0
2237,43,Male,Boots,Footwear,39,Missouri,M,Beige,Winter,4.6,No,Store Pickup,No,No,45,Cash,Quarterly,36-45,Medium,0
2238,49,Male,Slippers,Footwear,54,Massachusetts,M,Purple,Fall,4.3,Yes,Standard,Yes,Yes,5,Cash,Bi-Weekly,46-55,Medium,0
2239,68,Male,Scarf,Accessories,40,Indiana,S,Red,Summer,3.1,No,2-Day Shipping,No,No,45,Bank Transfer,Fortnightly,56-70,Medium,0
2240,41,Male,Slippers,Footwear,50,Missouri,L,Olive,Summer,4.3,No,Store Pickup,Yes,Yes,29,PayPal,Weekly,36-45,Medium,1
2241,49,Male,Sunglasses,Accessories,26,Arizona,L,Blue,Summer,3.4,No,Next Day Air,Yes,Yes,16,Cash,Bi-Weekly,46-55,Low,0
2242,66,Male,Jewelry,Accessories,43,North Carolina,M,Green,Summer,3.9,No,Standard,Yes,Yes,24,Credit Card,Monthly,56-70,Medium,0
2243,37,Male,Backpack,Accessories,42,Virginia,S,Charcoal,Winter,3.4,No,Next Day Air,Yes,Yes,44,Venmo,Weekly,36-45,Medium,0
2244,62,Male,Hoodie,Clothing,39,Florida,L,Blue,Winter,3.8,No,Express,Yes,Yes,6,Venmo,Every 3 Months,56-70,Medium,0
2245,46,Male,Handbag,Accessories,20,Ohio,S,Grey,Summer,4.3,No,Express,Yes,Yes,29,Bank Transfer,Quarterly,46-55,Low,0
2246,64,Male,Skirt,Clothing,51,Washington,M,Olive,Summer,4.3,No,Express,No,No,14,PayPal,Bi-Weekly,56-70,Medium,0
2247,42,Male,Hat,Accessories,23,Illinois,L,Purple,Winter,4.4,No,2-Day Shipping,No,No,28,Cash,Weekly,36-45,Low,0
2248,51,Male,Belt,Accessories,38,Michigan,M,Maroon,Spring,3.5,No,2-Day Shipping,Yes,Yes,40,Credit Card,Quarterly,46-55,Medium,0
2249,35,Male,Pants,Clothing,47,Indiana,M,White,Summer,4.2,No,Next Day Air,No,No,47,Cash,Weekly,26-35,Medium,1
2250,51,Male,Slippers,Footwear,26,New Jersey,L,Orange,Winter,3.1,Yes,2-Day Shipping,No,No,13,PayPal,Bi-Weekly,46-55,Low,0
2251,35,Male,Scarf,Accessories,36,Indiana,L,White,Winter,3.7,No,Store Pickup,Yes,Yes,34,Credit Card,Fortnightly,26-35,Medium,0
2252,50,Female,Blouse,Clothing,52,Indiana,M,Yellow,Winter,4.0,Yes,Express,No,No,22,Cash,Fortnightly,46-55,Medium,0
2253,59,Male,Handbag,Accessories,44,Pennsylvania,M,Blue,Winter,4.2,No,Free Shipping,No,No,26,Bank Transfer,Every 3 Months,56-70,Medium,1
2254,41,Male,Scarf,Accessories,36,Virginia,M,Yellow,Spring,4.8,Yes,Next Day Air,No,No,9,Cash,Bi-Weekly,36-45,Medium,0
2255,40,Female,Hat,Accessories,20,Georgia,M,Green,Spring,3.3,No,Store Pickup,No,No,43,PayPal,Fortnightly,36-45,Low,0
2256,35,Male,Shorts,Clothing,64,Wisconsin,M,Olive,Winter,4.6,No,Standard,No,No,9,Cash,Bi-Weekly,26-35,High,0
2257,56,Female,Sunglasses,Accessories,41,Florida,M,Orange,Summer,3.3,No,Next Day Air,No,No,2,Debit Card,Fortnightly,56-70,Medium,0
2258,49,Female,Jewelry,Accessories,20,Ohio,M,White,Summer,3.9,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months,46-55,Low,0
2259,45,Male,Blouse,Clothing,33,Missouri,M,Purple,Summer,4.6,Yes,Free Shipping,No,No,21,Debit Card,Monthly,36-45,Medium,0
2260,19,Male,Handbag,Accessories,38,Illinois,M,Beige,Winter,4.3,Yes,2-Day Shipping,No,No,4,PayPal,Fortnightly,18-25,Medium,0
2261,23,Female,Coat,Outerwear,85,Massachusetts,M,Purple,Summer,4.7,Yes,Store Pickup,No,No,35,Debit Card,Bi-Weekly,18-25,High,1
2262,18,Female,Gloves,Accessories,27,Ohio,L,Orange,Fall,4.5,No,Store Pickup,No,No,15,Credit Card,Annually,18-25,Low,0
2263,63,Male,Sweater,Clothing,57,Ohio,XL,Purple,Fall,3.2,No,Express,No,No,49,Venmo,Quarterly,56-70,Medium,1
2264,63,Male,Gloves,Accessories,20,Colorado,L,Olive,Summer,5.0,No,Express,Yes,Yes,50,Debit Card,Quarterly,56-70,Low,0
2265,21,Male,Slippers,Footwear,39,New Jersey,L,Orange,Winter,4.8,No,2-Day Shipping,Yes,Yes,28,Bank Transfer,Every 3 Months,18-25,Medium,0
2266,20,Male,Skirt,Clothing,20,Illinois,S,Pink,Winter,3.6,Yes,Store Pickup,Yes,Yes,24,Credit Card,Bi-Weekly,18-25,Low,0
2267,59,Female,Hoodie,Clothing,31,Wisconsin,L,Olive,Summer,2.6,No,Free Shipping,Yes,Yes,23,Credit Card,Bi-Weekly,56-70,Medium,0
2268,45,Male,Jewelry,Accessories,57,Texas,M,Red,Winter,3.3,No,2-Day Shipping,No,No,31,Debit Card,Annually,36-45,Medium,1
2269,34,Female,Gloves,Accessories,65,New York,L,Beige,Fall,4.6,No,Free Shipping,No,No,46,Cash,Monthly,26-35,High,1
2270,50,Female,Pants,Clothing,48,Wisconsin,XL,Beige,Spring,4.9,Yes,Next Day Air,Yes,Yes,33,Bank Transfer,Fortnightly,46-55,Medium,1
2271,30,Male,Gloves,Accessories,25,Texas,M,Green,Winter,4.6,No,Free Shipping,Yes,Yes,5,Bank Transfer,Annually,26-35,Low,0
2272,28,Male,Coat,Outerwear,71,Pennsylvania,XL,Olive,Fall,3.5,No,Next Day Air,Yes,Yes,10,Cash,Every 3 Months,26-35,High,0
2273,37,Female,Shorts,Clothing,52,New York,L,Red,Winter,2.6,Yes,Store Pickup,No,No,32,Credit Card,Bi-Weekly,36-45,Medium,1
2274,65,Female,Slippers,Footwear,31,Illinois,L,Charcoal,Winter,3.8,No,Express,No,No,19,PayPal,Fortnightly,56-70,Medium,0
2275,58,Female,Scarf,Accessories,26,Texas,M,Black,Winter,3.4,No,2-Day Shipping,Yes,Yes,24,Credit Card,Quarterly,56-70,Low,0
2276,28,Male,Sweater,Clothing,66,Georgia,M,Red,Fall,2.8,No,Free Shipping,Yes,Yes,21,PayPal,Monthly,26-35,High,0
2277,47,Male,Sweater,Clothing,29,Ohio,L,Red,Spring,2.8,No,2-Day Shipping,No,No,30,Credit Card,Fortnightly,46-55,Low,0
2278,64,Male,Blouse,Clothing,33,Florida,S,Green,Summer,2.9,No,2-Day Shipping,No,No,12,Debit Card,Weekly,56-70,Medium,0
2279,68,Female,Slippers,Footwear,55,Virginia,M,Yellow,Spring,3.0,No,Standard,No,No,4,Bank Transfer,Every 3 Months,56-70,Medium,0
2280,58,Male,Sweater,Clothing,49,California,S,Beige,Spring,4.4,No,Express,Yes,Yes,12,PayPal,Every 3 Months,56-70,Medium,0
2281,24,Male,Belt,Accessories,25,Michigan,M,Yellow,Fall,3.5,No,Standard,Yes,Yes,34,Cash,Annually,18-25,Low,0
2282,30,Male,Shirt,Clothing,46,Pennsylvania,L,Pink,Winter,3.6,No,Store Pickup,No,No,31,Venmo,Bi-Weekly,26-35,Medium,1
2283,29,Male,Sweater,Clothing,54,Colorado,L,White,Winter,4.0,No,2-Day Shipping,Yes,Yes,41,Debit Card,Quarterly,26-35,Medium,1
2284,25,Female,Skirt,Clothing,74,Pennsylvania,L,Black,Summer,4.9,No,Express,No,No,6,Venmo,Quarterly,18-25,High,0
2285,27,Male,Jewelry,Accessories,33,Michigan,L,Green,Summer,4.4,No,Store Pickup,No,No,8,Debit Card,Fortnightly,26-35,Medium,0
2286,34,Male,Backpack,Accessories,34,Tennessee,L,Grey,Fall,4.1,No,Free Shipping,Yes,Yes,7,Venmo,Annually,26-35,Medium,0
2287,47,Female,Skirt,Clothing,67,New York,XL,White,Summer,4.4,Yes,Store Pickup,No,No,29,Bank Transfer,Bi-Weekly,46-55,High,1
2288,39,Female,Shoes,Footwear,46,North Carolina,M,White,Fall,4.3,No,Standard,No,No,29,Bank Transfer,Weekly,36-45,Medium,1
2289,40,Male,Jewelry,Accessories,20,Arizona,L,Red,Winter,4.2,No,2-Day Shipping,No,No,8,Debit Card,Fortnightly,36-45,Low,0
2290,31,Male,Jewelry,Accessories,38,Virginia,L,Grey,Spring,3.7,Yes,Express,Yes,Yes,23,Credit Card,Annually,26-35,Medium,0
2291,26,Female,Shirt,Clothing,61,Washington,L,Grey,Summer,3.9,No,Standard,No,No,3,Bank Transfer,Weekly,26-35,High,0
2292,70,Female,Scarf,Accessories,40,Virginia,L,Red,Spring,3.7,No,Store Pickup,Yes,Yes,31,Debit Card,Monthly,56-70,Medium,0
2293,49,Male,Hat,Accessories,33,New Jersey,M,Blue,Winter,3.5,No,Next Day Air,No,No,29,Cash,Monthly,46-55,Medium,0
2294,30,Male,Sunglasses,Accessories,20,New Jersey,M,Olive,Spring,3.2,No,Free Shipping,No,No,2,Bank Transfer,Every 3 Months,26-35,Low,0
2295,60,Male,Boots,Footwear,54,Massachusetts,L,Orange,Fall,3.4,No,Free Shipping,Yes,Yes,5,Bank Transfer,Every 3 Months,56-70,Medium,0
2296,62,Male,Hoodie,Clothing,63,Missouri,L,Brown,Spring,3.6,No,Store Pickup,No,No,36,Debit Card,Monthly,56-70,High,1
2297,69,Female,Backpack,Accessories,20,California,M,Brown,Summer,3.9,Yes,Free Shipping,No,No,45,Cash,Quarterly,56-70,Low,0
2298,26,Male,Hat,Accessories,31,Michigan,S,Black,Winter,3.7,No,2-Day Shipping,No,No,43,Credit Card,Every 3 Months,26-35,Medium,0
2299,51,Male,Shoes,Footwear,49,Tennessee,M,Purple,Winter,2.8,No,Free Shipping,Yes,Yes,29,PayPal,Every 3 Months,46-55,Medium,1
2300,69,Female,Sunglasses,Accessories,24,New York,M,Orange,Spring,3.3,No,Next Day Air,No,No,27,Debit Card,Annually,56-70,Low,0
2301,60,Female,Hoodie,Clothing,48,Tennessee,M,Olive,Fall,3.4,No,2-Day Shipping,No,No,41,Credit Card,Quarterly,56-70,Medium,1
2302,29,Female,Sunglasses,Accessories,41,California,M,Yellow,Spring,4.3,No,Express,Yes,Yes,43,Credit Card,Bi-Weekly,26-35,Medium,0
2303,65,Male,Jeans,Clothing,51,New Jersey,S,Red,Fall,3.3,No,Next Day Air,Yes,Yes,46,PayPal,Monthly,56-70,Medium,1
2304,40,Male,Backpack,Accessories,20,Florida,S,Beige,Fall,2.5,Yes,2-Day Shipping,No,No,20,Venmo,Every 3 Months,36-45,Low,0
2305,43,Male,Shoes,Footwear,30,Colorado,L,Grey,Winter,2.7,No,Free Shipping,No,No,24,Credit Card,Bi-Weekly,36-45,Low,0
2306,47,Male,Slippers,Footwear,58,Tennessee,M,Charcoal,Winter,3.7,No,Free Shipping,No,No,4,PayPal,Annually,46-55,Medium,0
2307,58,Male,Shorts,Clothing,37,Tennessee,L,Green,Summer,3.0,No,Express,No,No,9,Debit Card,Monthly,56-70,Medium,0
2308,24,Male,Boots,Footwear,82,Arizona,S,Black,Spring,3.7,Yes,Express,Yes,Yes,19,Credit Card,Every 3 Months,18-25,High,0
2309,46,Male,Blouse,Clothing,73,Missouri,M,Green,Summer,3.9,Yes,Free Shipping,No,No,41,Bank Transfer,Monthly,46-55,High,1
2310,61,Female,Backpack,Accessories,64,New York,S,Olive,Spring,4.8,No,2-Day Shipping,No,No,23,PayPal,Annually,56-70,High,0
2311,47,Female,Sunglasses,Accessories,20,Illinois,S,Yellow,Spring,4.1,No,Standard,Yes,Yes,30,PayPal,Quarterly,46-55,Low,0
2312,32,Male,Sneakers,Footwear,63,New York,S,Black,Fall,3.8,Yes,Free Shipping,No,No,44,PayPal,Every 3 Months,26-35,High,1
2313,20,Male,Scarf,Accessories,48,Virginia,M,Green,Winter,3.5,Yes,Store Pickup,No,No,24,Bank Transfer,Every 3 Months,18-25,Medium,0
2314,47,Male,Scarf,Accessories,46,Indiana,S,Brown,Fall,4.5,No,Standard,Yes,Yes,17,Venmo,Bi-Weekly,46-55,Medium,0
2315,55,Male,Jeans,Clothing,39,Missouri,L,Black,Fall,3.2,No,Free Shipping,No,No,37,Cash,Bi-Weekly,46-55,Medium,0
2316,47,Male,Sweater,Clothing,64,Washington,M,Charcoal,Fall,4.8,No,Free Shipping,No,No,16,PayPal,Every 3 Months,46-55,High,0
2317,69,Male,Skirt,Clothing,45,New York,M,Beige,Winter,3.8,No,Free Shipping,No,No,20,PayPal,Monthly,56-70,Medium,0
2318,49,Female,Blouse,Clothing,46,Florida,L,Beige,Spring,2.7,Yes,Store Pickup,Yes,Yes,45,PayPal,Quarterly,46-55,Medium,1
2319,44,Male,Slippers,Footwear,31,Massachusetts,M,Beige,Fall,3.1,No,Store Pickup,Yes,Yes,22,Bank Transfer,Monthly,36-45,Medium,0
2320,20,Female,Boots,Footwear,64,Indiana,M,Grey,Winter,4.8,No,Standard,No,No,13,Bank Transfer,Weekly,18-25,High,0
2321,47,Male,Boots,Footwear,51,Wisconsin,M,Maroon,Spring,5.0,No,Next Day Air,No,No,42,Credit Card,Monthly,46-55,Medium,1
2322,26,Male,Sweater,Clothing,51,Virginia,L,Blue,Fall,4.7,No,Standard,Yes,Yes,33,Debit Card,Fortnightly,26-35,Medium,1
2323,56,Male,Backpack,Accessories,38,Indiana,M,Grey,Spring,3.3,No,2-Day Shipping,No,No,39,Bank Transfer,Weekly,56-70,Medium,0
2324,26,Male,Gloves,Accessories,37,Michigan,XL,Black,Winter,4.4,No,Standard,Yes,Yes,17,Credit Card,Fortnightly,26-35,Medium,0
2325,66,Male,Slippers,Footwear,54,Florida,M,Grey,Fall,3.1,No,Standard,No,No,40,Credit Card,Bi-Weekly,56-70,Medium,1
2326,34,Female,Blouse,Clothing,56,Michigan,M,White,Winter,3.5,Yes,Free Shipping,No,No,48,Venmo,Every 3 Months,26-35,Medium,1
2327,41,Male,Hoodie,Clothing,42,Texas,L,Charcoal,Summer,4.2,Yes,Next Day Air,Yes,Yes,9,Cash,Fortnightly,36-45,Medium,0
2328,25,Male,Handbag,Accessories,20,Colorado,L,Black,Fall,4.9,No,Express,No,No,10,PayPal,Every 3 Months,18-25,Low,0
2329,29,Male,Sunglasses,Accessories,43,Pennsylvania,XL,Orange,Winter,3.6,No,Next Day Air,No,No,29,PayPal,Fortnightly,26-35,Medium,0
2330,66,Male,Skirt,Clothing,32,Pennsylvania,L,Black,Spring,3.7,No,Store Pickup,No,No,37,Venmo,Every 3 Months,56-70,Medium,0
2331,33,Male,Scarf,Accessories,20,California,M,Olive,Winter,3.1,Yes,Store Pickup,No,No,1,Venmo,Monthly,26-35,Low,0
2332,45,Male,Gloves,Accessories,20,Wisconsin,L,Pink,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,28,Debit Card,Weekly,36-45,Low,0
2333,70,Female,Shoes,Footwear,59,North Carolina,M,Purple,Fall,2.7,No,Next Day Air,Yes,Yes,7,Venmo,Weekly,56-70,Medium,0
2334,51,Male,Hoodie,Clothing,43,New Jersey,S,White,Fall,4.6,No,Store Pickup,No,No,49,Bank Transfer,Weekly,46-55,Medium,0
2335,20,Male,Boots,Footwear,23,Washington,M,Charcoal,Winter,2.6,No,Store Pickup,No,No,37,Cash,Bi-Weekly,18-25,Low,0
2336,36,Female,Blouse,Clothing,39,Massachusetts,M,Yellow,Spring,4.2,No,Store Pickup,Yes,Yes,50,Bank Transfer,Bi-Weekly,36-45,Medium,0
2337,38,Female,Boots,Footwear,72,Michigan,L,Grey,Summer,3.2,No,Store Pickup,No,No,11,Debit Card,Weekly,36-45,High,0
2338,32,Male,Blouse,Clothing,38,Colorado,L,Brown,Summer,3.7,No,Next Day Air,Yes,Yes,40,Bank Transfer,Quarterly,26-35,Medium,0
2339,30,Male,Blouse,Clothing,42,Florida,XL,Olive,Winter,3.2,No,Next Day Air,Yes,Yes,20,Debit Card,Every 3 Months,26-35,Medium,0
2340,44,Male,Boots,Footwear,70,Wisconsin,S,Black,Spring,3.5,Yes,Standard,No,No,6,Bank Transfer,Every 3 Months,36-45,High,0
2341,37,Male,Shoes,Footwear,66,North Carolina,M,Blue,Spring,3.9,No,Next Day Air,No,No,25,Debit Card,Fortnightly,36-45,High,1
2342,33,Male,Gloves,Accessories,50,California,M,Orange,Winter,4.1,No,Store Pickup,No,No,24,Credit Card,Annually,26-35,Medium,0
2343,39,Female,Shoes,Footwear,20,Wisconsin,M,Black,Summer,4.9,No,2-Day Shipping,Yes,Yes,26,Debit Card,Bi-Weekly,36-45,Low,0
2344,36,Male,Gloves,Accessories,61,California,S,Beige,Winter,3.3,No,Express,Yes,Yes,43,Debit Card,Fortnightly,36-45,High,1
